pollster,sample_size,state,candidate_name,pct,start_date,end_date,pollscore,numeric_grade
Redfield & Wilton Strategies,642,North Carolina,Donald Trump,43,3/14/24,3/17/24,0.4,1.8
Redfield & Wilton Strategies,642,North Carolina,Robert F. Kennedy,8,3/14/24,3/17/24,0.4,1.8
Redfield & Wilton Strategies,642,North Carolina,Jill Stein,1,3/14/24,3/17/24,0.4,1.8
Redfield & Wilton Strategies,775,Pennsylvania,Joe Biden,41,3/14/24,3/17/24,0.4,1.8
Redfield & Wilton Strategies,775,Pennsylvania,Donald Trump,44,3/14/24,3/17/24,0.4,1.8
Redfield & Wilton Strategies,775,Pennsylvania,Robert F. Kennedy,7,3/14/24,3/17/24,0.4,1.8
Redfield & Wilton Strategies,775,Pennsylvania,Jill Stein,1,3/14/24,3/17/24,0.4,1.8
Emerson,1000,Arizona,Joe Biden,47.7,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,52.3,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Arizona,Joe Biden,37.9,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,45.8,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Arizona,Robert F. Kennedy,6.5,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Arizona,Cornel West,0.9,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Arizona,Jill Stein,1.6,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Nevada,Joe Biden,48.7,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,51.3,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Nevada,Joe Biden,36,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,41,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Nevada,Robert F. Kennedy,8.8,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Nevada,Cornel West,2,3/12/24,3/15/24,-1.1,2.9
Emerson,1000,Nevada,Jill Stein,1.1,3/12/24,3/15/24,-1.1,2.9
Marist,1177,Georgia,Joe Biden,47,3/11/24,3/14/24,-0.9,2.9
Marist,1177,Georgia,Donald Trump,51,3/11/24,3/14/24,-0.9,2.9
Marist,1177,Georgia,Joe Biden,40,3/11/24,3/14/24,-0.9,2.9
Marist,1177,Georgia,Donald Trump,45,3/11/24,3/14/24,-0.9,2.9
Marist,1177,Georgia,Robert F. Kennedy,14,3/11/24,3/14/24,-0.9,2.9
Marist,1197,North Carolina,Joe Biden,48,3/11/24,3/14/24,-0.9,2.9
Marist,1197,North Carolina,Donald Trump,51,3/11/24,3/14/24,-0.9,2.9
Marist,1197,North Carolina,Joe Biden,43,3/11/24,3/14/24,-0.9,2.9
Marist,1197,North Carolina,Donald Trump,46,3/11/24,3/14/24,-0.9,2.9
Marist,1197,North Carolina,Robert F. Kennedy,11,3/11/24,3/14/24,-0.9,2.9
St. Pete Polls,1963,Florida,Joe Biden,41.7,3/11/24,3/13/24,-0.3,2.4
St. Pete Polls,1963,Florida,Donald Trump,47.5,3/11/24,3/13/24,-0.3,2.4
Emerson,1000,Pennsylvania,Joe Biden,48.2,3/10/24,3/13/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,51.8,3/10/24,3/13/24,-1.1,2.9
Emerson,1000,Pennsylvania,Joe Biden,40.2,3/10/24,3/13/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,43.7,3/10/24,3/13/24,-1.1,2.9
Emerson,1000,Pennsylvania,Robert F. Kennedy,5.4,3/10/24,3/13/24,-1.1,2.9
Emerson,1000,Pennsylvania,Cornel West,1.2,3/10/24,3/13/24,-1.1,2.9
Emerson,1000,Pennsylvania,Jill Stein,1.2,3/10/24,3/13/24,-1.1,2.9
Quinnipiac,1487,Michigan,Joe Biden,45,3/8/24,3/12/24,-0.5,2.8
Quinnipiac,1487,Michigan,Donald Trump,48,3/8/24,3/12/24,-0.5,2.8
Quinnipiac,1487,Michigan,Joe Biden,36,3/8/24,3/12/24,-0.5,2.8
Quinnipiac,1487,Michigan,Donald Trump,41,3/8/24,3/12/24,-0.5,2.8
Quinnipiac,1487,Michigan,Robert F. Kennedy,10,3/8/24,3/12/24,-0.5,2.8
Quinnipiac,1487,Michigan,Cornel West,3,3/8/24,3/12/24,-0.5,2.8
Quinnipiac,1487,Michigan,Jill Stein,4,3/8/24,3/12/24,-0.5,2.8
East Carolina University,1298,Ohio,Joe Biden,37.6,3/8/24,3/11/24,-0.5,2.6
East Carolina University,1298,Ohio,Donald Trump,48.1,3/8/24,3/11/24,-0.5,2.6
East Carolina University,1298,Ohio,Robert F. Kennedy,4.6,3/8/24,3/11/24,-0.5,2.6
East Carolina University,1298,Ohio,Jill Stein,0.7,3/8/24,3/11/24,-0.5,2.6
East Carolina University,1298,Ohio,Cornel West,0.5,3/8/24,3/11/24,-0.5,2.6
SurveyUSA,1241,Ohio,Joe Biden,38,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Donald Trump,50,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Joe Biden,32,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Donald Trump,44,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Robert F. Kennedy,13,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Kamala Harris,38,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Donald Trump,51,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Gavin Newsom,33,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Donald Trump,51,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Gretchen Whitmer,34,3/6/24,3/11/24,-1.3,2.8
SurveyUSA,1241,Ohio,Donald Trump,51,3/6/24,3/11/24,-1.3,2.8
YouGov,1126,Georgia,Joe Biden,48,3/4/24,3/11/24,-1.1,3
YouGov,1126,Georgia,Donald Trump,51,3/4/24,3/11/24,-1.1,3
Emerson,1300,Ohio,Joe Biden,44.6,3/7/24,3/10/24,-1.1,2.9
Emerson,1300,Ohio,Donald Trump,55.4,3/7/24,3/10/24,-1.1,2.9
Emerson,1300,Ohio,Joe Biden,38,3/7/24,3/10/24,-1.1,2.9
Emerson,1300,Ohio,Donald Trump,47.1,3/7/24,3/10/24,-1.1,2.9
Emerson,1300,Ohio,Robert F. Kennedy,5.7,3/7/24,3/10/24,-1.1,2.9
Emerson,1300,Ohio,Cornel West,1.4,3/7/24,3/10/24,-1.1,2.9
Emerson,1300,Ohio,Jill Stein,0.8,3/7/24,3/10/24,-1.1,2.9
SurveyUSA,598,North Carolina,Joe Biden,45,3/3/24,3/9/24,-1.3,2.8
SurveyUSA,598,North Carolina,Donald Trump,50,3/3/24,3/9/24,-1.3,2.8
Emerson,1000,Georgia,Joe Biden,48,3/5/24,3/7/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,52,3/5/24,3/7/24,-1.1,2.9
Emerson,1000,Georgia,Joe Biden,37.1,3/5/24,3/7/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,44.2,3/5/24,3/7/24,-1.1,2.9
Emerson,1000,Georgia,Robert F. Kennedy,5.4,3/5/24,3/7/24,-1.1,2.9
Emerson,1000,Georgia,Cornel West,1.9,3/5/24,3/7/24,-1.1,2.9
Emerson,1000,Georgia,Jill Stein,1.1,3/5/24,3/7/24,-1.1,2.9
Emerson,1000,Indiana,Joe Biden,33.6,3/2/24,3/5/24,-1.1,2.9
Emerson,1000,Indiana,Donald Trump,54.8,3/2/24,3/5/24,-1.1,2.9
Emerson,1000,Indiana,Joe Biden,28.7,3/2/24,3/5/24,-1.1,2.9
Emerson,1000,Indiana,Nikki Haley,44.5,3/2/24,3/5/24,-1.1,2.9
Emerson,1000,Montana,Joe Biden,35,2/26/24,3/2/24,-1.1,2.9
Emerson,1000,Montana,Donald Trump,55.6,2/26/24,3/2/24,-1.1,2.9
Emerson,1000,Montana,Joe Biden,28.3,2/26/24,3/2/24,-1.1,2.9
Emerson,1000,Montana,Donald Trump,48.5,2/26/24,3/2/24,-1.1,2.9
Emerson,1000,Montana,Robert F. Kennedy,8.2,2/26/24,3/2/24,-1.1,2.9
Emerson,1000,Montana,Cornel West,1.1,2/26/24,3/2/24,-1.1,2.9
Emerson,1000,Montana,Jill Stein,0.7,2/26/24,3/2/24,-1.1,2.9
Selzer,640,Iowa,Joe Biden,33,2/25/24,2/28/24,-1.2,2.8
Selzer,640,Iowa,Donald Trump,48,2/25/24,2/28/24,-1.2,2.8
SurveyUSA,1603,Minnesota,Joe Biden,42,2/23/24,2/28/24,-1.3,2.8
SurveyUSA,1603,Minnesota,Donald Trump,38,2/23/24,2/28/24,-1.3,2.8
Emerson,1000,California,Joe Biden,56.5,2/24/24,2/27/24,-1.1,2.9
Emerson,1000,California,Donald Trump,35.1,2/24/24,2/27/24,-1.1,2.9
Emerson,1000,California,Joe Biden,50.8,2/24/24,2/27/24,-1.1,2.9
Emerson,1000,California,Donald Trump,31.5,2/24/24,2/27/24,-1.1,2.9
Emerson,1000,California,Robert F. Kennedy,6.4,2/24/24,2/27/24,-1.1,2.9
Emerson,1000,California,Cornel West,2,2/24/24,2/27/24,-1.1,2.9
Emerson,1000,California,Jill Stein,0.9,2/24/24,2/27/24,-1.1,2.9
UC Berkeley,6536,California,Joe Biden,40,2/22/24,2/26/24,-0.2,2.5
UC Berkeley,6536,California,Donald Trump,28,2/22/24,2/26/24,-0.2,2.5
UC Berkeley,6536,California,Robert F. Kennedy,11,2/22/24,2/26/24,-0.2,2.5
UC Berkeley,6536,California,Cornel West,3,2/22/24,2/26/24,-0.2,2.5
UC Berkeley,6536,California,Jill Stein,2,2/22/24,2/26/24,-0.2,2.5
UC Berkeley,6536,California,Joe Biden,52,2/22/24,2/26/24,-0.2,2.5
UC Berkeley,6536,California,Donald Trump,34,2/22/24,2/26/24,-0.2,2.5
Rasmussen,1001,Arizona,Joe Biden,40,2/21/24,2/26/24,-0.5,2.1
Rasmussen,1001,Arizona,Donald Trump,47,2/21/24,2/26/24,-0.5,2.1
University of Texas at Tyler,1167,Texas,Joe Biden,42,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Donald Trump,46,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Joe Biden,37,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Donald Trump,41,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Robert F. Kennedy,13,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Cornel West,6,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Jill Stein,3,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Joe Biden,36,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Nikki Haley,42,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Joe Biden,36,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Nikki Haley,33,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Robert F. Kennedy,20,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Cornel West,7,2/18/24,2/26/24,0.1,1.8
University of Texas at Tyler,1167,Texas,Jill Stein,3,2/18/24,2/26/24,0.1,1.8
Emerson,1000,Michigan,Joe Biden,44,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Michigan,Donald Trump,46,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Michigan,Joe Biden,38.7,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Michigan,Donald Trump,42.4,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Michigan,Robert F. Kennedy,5.8,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Michigan,Cornel West,1.4,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Michigan,Jill Stein,1.1,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Joe Biden,42.4,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,45.2,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Joe Biden,37.1,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,40.8,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Robert F. Kennedy,6.9,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Cornel West,0.5,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Jill Stein,1.3,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Kamala Harris,43.6,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,47,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Gavin Newsom,35.8,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Wisconsin,Donald Trump,44.7,2/20/24,2/24/24,-1.1,2.9
Emerson,1000,Nevada,Joe Biden,40.2,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,46,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Joe Biden,34.3,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,44.3,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Robert F. Kennedy,6.2,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Cornel West,1.1,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Jill Stein,1.2,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Kamala Harris,38.9,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,47.6,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Gavin Newsom,31.5,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Nevada,Donald Trump,49,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Joe Biden,42.5,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,45.6,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Joe Biden,37.1,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,42.6,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Robert F. Kennedy,7.5,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Cornel West,1.1,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Jill Stein,1.3,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Kamala Harris,40.3,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,47.6,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Gavin Newsom,34.4,2/16/24,2/19/24,-1.1,2.9
Emerson,1000,Arizona,Donald Trump,47.3,2/16/24,2/19/24,-1.1,2.9
Roanoke College,705,Virginia,Joe Biden,47,2/11/24,2/19/24,-0.4,2.6
Roanoke College,705,Virginia,Donald Trump,43,2/11/24,2/19/24,-0.4,2.6
Roanoke College,705,Virginia,Joe Biden,40,2/11/24,2/19/24,-0.4,2.6
Roanoke College,705,Virginia,Nikki Haley,49,2/11/24,2/19/24,-0.4,2.6
Emerson,1000,California,Joe Biden,55.3,2/16/24,2/18/24,-1.1,2.9
Emerson,1000,California,Donald Trump,32.6,2/16/24,2/18/24,-1.1,2.9
Emerson,1000,California,Joe Biden,48.9,2/16/24,2/18/24,-1.1,2.9
Emerson,1000,California,Donald Trump,30.7,2/16/24,2/18/24,-1.1,2.9
Emerson,1000,California,Robert F. Kennedy,7.7,2/16/24,2/18/24,-1.1,2.9
Emerson,1000,California,Cornel West,1.3,2/16/24,2/18/24,-1.1,2.9
Emerson,1000,California,Jill Stein,0.8,2/16/24,2/18/24,-1.1,2.9
Emerson,1197,South Carolina,Joe Biden,36.7,2/14/24,2/16/24,-1.1,2.9
Emerson,1197,South Carolina,Donald Trump,50.6,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Joe Biden,42.9,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,45.1,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Joe Biden,36.8,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,41.5,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Robert F. Kennedy,7.6,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Cornel West,1.6,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Jill Stein,0.9,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Kamala Harris,39.5,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,49.2,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Gavin Newsom,33.2,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Pennsylvania,Donald Trump,48.4,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Joe Biden,43.7,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Donald Trump,46.6,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Joe Biden,36.7,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Donald Trump,45.9,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Robert F. Kennedy,4.9,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Cornel West,1,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Jill Stein,0.9,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Kamala Harris,40.7,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Donald Trump,49.9,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Gavin Newsom,34,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,North Carolina,Donald Trump,49.2,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Joe Biden,41.6,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,47.9,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Joe Biden,36.2,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,45,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Robert F. Kennedy,5.9,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Cornel West,1.4,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Jill Stein,0.7,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Kamala Harris,41.2,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,51,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Gavin Newsom,32.2,2/14/24,2/16/24,-1.1,2.9
Emerson,1000,Georgia,Donald Trump,50.5,2/14/24,2/16/24,-1.1,2.9
SurveyUSA,549,Montana,Joe Biden,29,2/12/24,2/15/24,-1.3,2.8
SurveyUSA,549,Montana,Donald Trump,51,2/12/24,2/15/24,-1.3,2.8
Siena,806,New York,Joe Biden,48,2/12/24,2/14/24,-0.8,2.7
Siena,806,New York,Donald Trump,36,2/12/24,2/14/24,-0.8,2.7
Siena,806,New York,Joe Biden,42,2/12/24,2/14/24,-0.8,2.7
Siena,806,New York,Donald Trump,32,2/12/24,2/14/24,-0.8,2.7
Siena,806,New York,Robert F. Kennedy,13,2/12/24,2/14/24,-0.8,2.7
Siena,806,New York,Cornel West,6,2/12/24,2/14/24,-0.8,2.7
Pan Atlantic Research,791,Maine,Joe Biden,32,2/6/24,2/14/24,-0.1,2.1
Pan Atlantic Research,791,Maine,Donald Trump,38,2/6/24,2/14/24,-0.1,2.1
Pan Atlantic Research,NA,Maine CD-1,Joe Biden,39,2/6/24,2/14/24,-0.1,2.1
Pan Atlantic Research,NA,Maine CD-1,Donald Trump,31,2/6/24,2/14/24,-0.1,2.1
Pan Atlantic Research,NA,Maine CD-2,Joe Biden,25,2/6/24,2/14/24,-0.1,2.1
Pan Atlantic Research,NA,Maine CD-2,Donald Trump,45,2/6/24,2/14/24,-0.1,2.1
Emerson,1000,Maryland,Joe Biden,54.6,2/12/24,2/13/24,-1.1,2.9
Emerson,1000,Maryland,Donald Trump,32,2/12/24,2/13/24,-1.1,2.9
Emerson,1000,Maryland,Joe Biden,46.6,2/12/24,2/13/24,-1.1,2.9
Emerson,1000,Maryland,Donald Trump,31.4,2/12/24,2/13/24,-1.1,2.9
Emerson,1000,Maryland,Robert F. Kennedy,5.9,2/12/24,2/13/24,-1.1,2.9
Emerson,1000,Maryland,Cornel West,1.2,2/12/24,2/13/24,-1.1,2.9
Emerson,1000,Maryland,Jill Stein,1.4,2/12/24,2/13/24,-1.1,2.9
PPIC,1075,California,Joe Biden,55,2/6/24,2/13/24,-0.4,2.5
PPIC,1075,California,Donald Trump,32,2/6/24,2/13/24,-0.4,2.5
East Carolina University,1207,North Carolina,Joe Biden,43.4,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Donald Trump,46.5,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Robert F. Kennedy,1.5,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Cornel West,1.1,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Jill Stein,0.3,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Joe Biden,39.7,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Nikki Haley,31.9,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Robert F. Kennedy,9.7,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Cornel West,1.7,2/9/24,2/12/24,-0.5,2.6
East Carolina University,1207,North Carolina,Jill Stein,0.4,2/9/24,2/12/24,-0.5,2.6
YouGov,1200,Texas,Joe Biden,36,2/2/24,2/12/24,-1.1,3
YouGov,1200,Texas,Donald Trump,45,2/2/24,2/12/24,-1.1,3
YouGov,1200,Texas,Robert F. Kennedy,6,2/2/24,2/12/24,-1.1,3
YouGov,1200,Texas,Cornel West,3,2/2/24,2/12/24,-1.1,3
YouGov,1200,Texas,Jill Stein,2,2/2/24,2/12/24,-1.1,3
YouGov,1200,Texas,Joe Biden,41,2/2/24,2/12/24,-1.1,3
YouGov,1200,Texas,Donald Trump,48,2/2/24,2/12/24,-1.1,3
YouGov,1200,Texas,Joe Biden,40,2/2/24,2/12/24,-1.1,3
YouGov,1200,Texas,Nikki Haley,31,2/2/24,2/12/24,-1.1,3
Winthrop U.,1717,South Carolina,Joe Biden,35,2/2/24,2/10/24,-0.3,2.5
Winthrop U.,1717,South Carolina,Donald Trump,50,2/2/24,2/10/24,-0.3,2.5
Winthrop U.,1717,South Carolina,Joe Biden,29,2/2/24,2/10/24,-0.3,2.5
Winthrop U.,1717,South Carolina,Nikki Haley,47,2/2/24,2/10/24,-0.3,2.5
Suffolk,1000,Massachusetts,Joe Biden,45.4,2/2/24,2/5/24,-1,2.9
Suffolk,1000,Massachusetts,Donald Trump,25.5,2/2/24,2/5/24,-1,2.9
Suffolk,1000,Massachusetts,Robert F. Kennedy,8.6,2/2/24,2/5/24,-1,2.9
Suffolk,1000,Massachusetts,Cornel West,2.2,2/2/24,2/5/24,-1,2.9
Redfield & Wilton Strategies,605,Texas,Joe Biden,35,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Donald Trump,44,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Robert F. Kennedy,6,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Cornel West,1,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Jill Stein,1,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Joe Biden,32,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Nikki Haley,30,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Robert F. Kennedy,14,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Cornel West,0,2/1/24,2/3/24,0.4,1.8
Redfield & Wilton Strategies,605,Texas,Jill Stein,0,2/1/24,2/3/24,0.4,1.8
Meredith College,760,North Carolina,Joe Biden,39,1/26/24,1/31/24,0.3,1.6
Meredith College,760,North Carolina,Donald Trump,44,1/26/24,1/31/24,0.3,1.6
Marquette Law School,930,Wisconsin,Joe Biden,49,1/24/24,1/31/24,-1.1,3
Marquette Law School,930,Wisconsin,Donald Trump,49,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Joe Biden,49,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Donald Trump,50,1/24/24,1/31/24,-1.1,3
Marquette Law School,930,Wisconsin,Joe Biden,41,1/24/24,1/31/24,-1.1,3
Marquette Law School,930,Wisconsin,Nikki Haley,57,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Joe Biden,42,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Nikki Haley,57,1/24/24,1/31/24,-1.1,3
Marquette Law School,930,Wisconsin,Joe Biden,37,1/24/24,1/31/24,-1.1,3
Marquette Law School,930,Wisconsin,Donald Trump,40,1/24/24,1/31/24,-1.1,3
Marquette Law School,930,Wisconsin,Robert F. Kennedy,16,1/24/24,1/31/24,-1.1,3
Marquette Law School,930,Wisconsin,Cornel West,2,1/24/24,1/31/24,-1.1,3
Marquette Law School,930,Wisconsin,Jill Stein,4,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Joe Biden,39,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Donald Trump,41,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Robert F. Kennedy,13,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Cornel West,2,1/24/24,1/31/24,-1.1,3
Marquette Law School,808,Wisconsin,Jill Stein,4,1/24/24,1/31/24,-1.1,3
SurveyUSA,1594,Minnesota,Joe Biden,42,1/24/24,1/29/24,-1.3,2.8
SurveyUSA,1594,Minnesota,Donald Trump,39,1/24/24,1/29/24,-1.3,2.8
Emerson,1830,Missouri,Joe Biden,31.9,1/23/24,1/28/24,-1.1,2.9
Emerson,1830,Missouri,Donald Trump,49.4,1/23/24,1/28/24,-1.1,2.9
Emerson,1856,Colorado,Joe Biden,41,1/23/24,1/28/24,-1.1,2.9
Emerson,1856,Colorado,Donald Trump,35,1/23/24,1/28/24,-1.1,2.9
Emerson,1777,South Dakota,Joe Biden,26.4,1/23/24,1/28/24,-1.1,2.9
Emerson,1777,South Dakota,Donald Trump,55.3,1/23/24,1/28/24,-1.1,2.9
Franklin and Marshall College,507,Pennsylvania,Joe Biden,43,1/17/24,1/28/24,-0.1,2.4
Franklin and Marshall College,507,Pennsylvania,Donald Trump,42,1/17/24,1/28/24,-0.1,2.4
Franklin and Marshall College,499,Pennsylvania,Joe Biden,42,1/17/24,1/28/24,-0.1,2.4
Franklin and Marshall College,499,Pennsylvania,Donald Trump,37,1/17/24,1/28/24,-0.1,2.4
